raceId,driverId,start_pos,end_pos,pit_sec,pit_time_pct,positions_gained
Bahrain_2004,WEB,14,8.0,40.762,0.7110053481183455,6.0
Bahrain_2004,PAN,15,9.0,40.446,0.7165603520743707,6.0
Bahrain_2004,PAN,15,16.0,40.446,0.7165603520743707,-1.0
Bahrain_2004,ALO,16,6.0,35.766,0.8103226527987475,10.0
Bahrain_2004,BRU,17,17.0,37.593,0.770941398664645,0.0
Bahrain_2004,HEI,18,15.0,28.982,1.0,3.0
Bahrain_2004,BAU,20,,40.5175,0.7152958598136607,
San Marino_2004,BUT,1,2.0,39.13,0.6355226169179656,-1.0
San Marino_2004,MSC,2,1.0,36.572,0.6799737504101497,1.0
San Marino_2004,MOY,3,3.0,36.6,0.6794535519125683,0.0
San Marino_2004,BAR,4,6.0,36.1965,0.6870277513019214,-2.0
San Marino_2004,RSC,5,7.0,36.419,0.6828303907301134,-2.0
San Marino_2004,ALO,6,4.0,36.8925,0.6740665446906553,2.0
San Marino_2004,SAT,7,16.0,26.016,0.9558733087330873,-9.0
San Marino_2004,WEB,8,13.0,38.734,0.6420199308101409,-5.0
San Marino_2004,TRU,9,5.0,36.6025,0.6794071443207431,4.0
San Marino_2004,DAM,10,,38.724999999999994,0.6421691413815366,
San Marino_2004,COU,11,12.0,44.091,0.5640153319271506,-1.0
San Marino_2004,MAS,12,10.0,37.431,0.664369105821378,2.0
San Marino_2004,PAN,13,11.0,36.355000000000004,0.6840324577087057,2.0
San Marino_2004,PAN,13,,36.355000000000004,0.6840324577087057,
San Marino_2004,KLI,14,14.0,41.415,0.6004587709766992,0.0
San Marino_2004,PAN,15,11.0,36.355000000000004,0.6840324577087057,4.0
San Marino_2004,PAN,15,,36.355000000000004,0.6840324577087057,
San Marino_2004,HEI,16,,36.967999999999996,0.6726898939623458,
San Marino_2004,BRU,17,,26.8,0.9279104477611939,
San Marino_2004,FIS,18,9.0,39.093,0.636124114291561,9.0
San Marino_2004,BAU,19,15.0,24.868,1.0,4.0
San Marino_2004,RAI,20,8.0,39.525999999999996,0.6291554925871579,12.0
Spain_2004,MSC,1,1.0,33.6385,0.7115061610951737,0.0
Spain_2004,MOY,2,,34.0855,0.7021754118320106,
Spain_2004,SAT,3,5.0,35.3535,0.6769909627052485,-2.0
Spain_2004,TRU,4,3.0,31.947,0.749178326603437,1.0
Spain_2004,BAR,5,2.0,38.345,0.624175251010562,3.0
Spain_2004,RSC,6,6.0,34.5175,0.6933874121822264,0.0
Spain_2004,PAN,7,,39.443,0.6067996856222905,
Spain_2004,PAN,7,,39.443,0.6067996856222905,
Spain_2004,ALO,8,4.0,32.335,0.740188650069584,4.0
Spain_2004,WEB,9,12.0,41.5835,0.5755648273954814,-3.0
Spain_2004,COU,10,10.0,37.5285,0.6377553059674648,0.0
Spain_2004,DAM,11,13.0,40.263000000000005,0.5944415468295954,-2.0
Spain_2004,FIS,12,7.0,37.5635,0.6371610739148376,5.0
Spain_2004,RAI,13,11.0,35.844,0.6677268162035487,2.0
Spain_2004,BUT,14,8.0,36.182500000000005,0.661479997236233,6.0
Spain_2004,HEI,15,,33.6305,0.7116754136869806,
Spain_2004,KLI,16,,34.7325,0.6890952278125675,
Spain_2004,MAS,17,9.0,37.177,0.643785135971165,8.0
Spain_2004,BRU,18,,38.010999999999996,0.6296598353108311,
Spain_2004,PAN,19,,39.443,0.6067996856222905,
Spain_2004,PAN,19,,39.443,0.6067996856222905,
Spain_2004,BAU,20,,23.934,1.0,
Monaco_2004,TRU,1,1.0,37.6875,0.6709651741293532,0.0
Monaco_2004,BUT,2,2.0,39.665,0.6375141812681205,0.0
Monaco_2004,ALO,3,,25.287,1.0,
Monaco_2004,MSC,4,,26.936,0.9387808137808138,
Monaco_2004,RAI,5,,27.122,0.9323427475849864,
Monaco_2004,BAR,6,3.0,38.439,0.6578474986341997,3.0
Monaco_2004,MOY,9,4.0,40.664,0.6218522526067283,5.0
Monaco_2004,RSC,12,10.0,36.61,0.6907129199672221,2.0
Monaco_2004,PAN,13,8.0,39.848,0.6345864284280265,5.0
Monaco_2004,PAN,13,,39.848,0.6345864284280265,
Monaco_2004,DAM,15,6.0,25.943,0.9747137956288786,9.0
Monaco_2004,MAS,16,5.0,38.79,0.6518948182521268,11.0
Monaco_2004,HEI,17,7.0,39.6025,0.6385202954358942,10.0
Monaco_2004,PAN,18,8.0,39.848,0.6345864284280265,10.0
Monaco_2004,PAN,18,,39.848,0.6345864284280265,
Monaco_2004,BAU,19,9.0,39.9055,0.6336720502186415,10.0
Europe_2004,MSC,1,1.0,37.613,0.6438199558663229,0.0
Europe_2004,SAT,2,,35.1535,0.6888645511826703,
Europe_2004,TRU,3,4.0,35.7765,0.6768688943859796,-1.0
Europe_2004,RAI,4,,24.216,1.0,
Europe_2004,ALO,6,5.0,35.823,0.6759902855707227,1.0
Europe_2004,BAR,7,2.0,39.361000000000004,0.61522827163944,5.0
Europe_2004,MOY,8,8.0,42.953,0.563779014271413,0.0
Europe_2004,PAN,10,11.0,36.9555,0.6552745870032878,-1.0
Europe_2004,PAN,10,13.0,36.9555,0.6552745870032878,-3.0
Europe_2004,KLI,12,12.0,38.595,0.6274387874076953,0.0
Europe_2004,HEI,13,10.0,36.8365,0.6573914459842819,3.0
Europe_2004,WEB,14,7.0,39.1355,0.6187732365754878,7.0
Europe_2004,PAN,15,11.0,36.9555,0.6552745870032878,4.0
Europe_2004,PAN,15,13.0,36.9555,0.6552745870032878,2.0
Europe_2004,MAS,16,9.0,39.731,0.6094988799677833,7.0
Europe_2004,BAU,17,15.0,37.3405,0.6485183647781899,2.0
Europe_2004,FIS,18,6.0,39.4345,0.6140815783134058,12.0
Europe_2004,BRU,19,14.0,37.2425,0.6502248774921126,5.0
Europe_2004,COU,20,,24.89,0.9729208517476898,
Canada_2004,BUT,2,3.0,37.6925,0.868554752271672,-1.0
Canada_2004,ALO,5,,34.123,0.9594115406031123,
Canada_2004,MSC,6,1.0,41.4515,0.7897904780285393,5.0
Canada_2004,BAR,7,2.0,40.7145,0.8040869960333542,5.0
Canada_2004,RAI,8,5.0,32.738,1.0,3.0
Canada_2004,COU,9,6.0,38.823,0.8432630141926177,3.0
Canada_2004,KLI,10,9.0,43.918,0.7454346737100961,1.0
Canada_2004,FIS,11,4.0,40.333,0.8116926586170133,7.0
Canada_2004,WEB,14,,40.494,0.8084654516718526,
Canada_2004,GLO,16,7.0,43.142,0.7588428909183625,9.0
Canada_2004,MAS,17,,47.746,0.6856700037699492,
Canada_2004,BAU,18,10.0,42.22,0.7754144954997632,8.0
Canada_2004,BRU,19,,35.933,0.9110845184092616,
United States_2004,BAR,1,2.0,40.787000000000006,0.6069335817785078,-1.0
United States_2004,MSC,2,1.0,37.0865,0.6674935623474849,1.0
United States_2004,SAT,3,3.0,35.9575,0.6884516443023012,0.0
United States_2004,BUT,4,,24.755,1.0,
United States_2004,RAI,7,6.0,35.3925,0.6994419721692449,1.0
United States_2004,PAN,8,5.0,38.5335,0.6424280171798565,3.0
United States_2004,PAN,8,,38.5335,0.6424280171798565,
United States_2004,WEB,10,,41.209,0.6007182896939988,
United States_2004,DAM,11,,58.014,0.4267073465025683,
United States_2004,COU,12,7.0,46.0685,0.5373519867154346,5.0
United States_2004,FIS,14,9.0,36.986999999999995,0.669289209722335,5.0
United States_2004,HEI,16,,37.643,0.6576255877586802,
United States_2004,PAN,17,5.0,38.5335,0.6424280171798565,12.0
United States_2004,PAN,17,,38.5335,0.6424280171798565,
United States_2004,BAU,19,8.0,36.086,0.6860001108463116,11.0
United States_2004,TRU,20,4.0,35.3885,0.699521030843353,16.0
France_2004,ALO,1,2.0,31.200499999999998,0.664925241582667,-1.0
France_2004,MSC,2,1.0,39.94,0.5194291437155734,1.0
France_2004,COU,3,6.0,32.25,0.6432868217054263,-3.0
France_2004,BUT,4,5.0,31.792,0.6525541016607951,-1.0
France_2004,TRU,5,4.0,30.8665,0.6721202598286168,1.0
France_2004,MOY,6,8.0,31.692999999999998,0.6545924967658473,-2.0
France_2004,SAT,7,,20.746,1.0,
France_2004,GEN,8,10.0,33.04,0.6279055690072639,-2.0
France_2004,RAI,9,7.0,31.435,0.6599650071576268,2.0
France_2004,BAR,10,3.0,30.814500000000002,0.6732544743546057,7.0
France_2004,DAM,11,14.0,31.5725,0.6570908227096365,-3.0
France_2004,WEB,12,9.0,31.3705,0.6613219425893754,3.0
France_2004,KLI,13,11.0,31.994500000000002,0.6484239478660394,2.0
France_2004,PAN,14,15.0,34.9835,0.5930224248574327,-1.0
France_2004,PAN,14,17.0,34.9835,0.5930224248574327,-3.0
France_2004,FIS,15,12.0,31.124499999999998,0.6665488602226541,3.0
France_2004,MAS,16,13.0,34.5265,0.6008717941291472,3.0
France_2004,HEI,17,16.0,35.79866666666667,0.5795187902715184,1.0
France_2004,PAN,18,15.0,34.9835,0.5930224248574327,3.0
France_2004,PAN,18,17.0,34.9835,0.5930224248574327,1.0
France_2004,BRU,19,18.0,32.784,0.6328086871644705,1.0
France_2004,BAU,20,,34.579,0.5999595129992191,
Great Britain_2004,RAI,1,2.0,33.329,0.9021422784962044,-1.0
Great Britain_2004,BAR,2,3.0,34.1245,0.8811118111620684,-1.0
Great Britain_2004,BUT,3,4.0,32.956,0.9123528340818059,-1.0
Great Britain_2004,MSC,4,1.0,36.623000000000005,0.8210004641891706,3.0
Great Britain_2004,TRU,5,,33.0105,0.9108465488253737,
Great Britain_2004,COU,6,7.0,34.839,0.8630414190992853,-1.0
Great Britain_2004,MOY,7,5.0,33.144999999999996,0.9071503997586364,2.0
Great Britain_2004,SAT,8,11.0,35.9925,0.8353823713273598,-3.0
Great Britain_2004,WEB,9,8.0,36.515,0.8234287279200329,1.0
Great Britain_2004,MAS,10,9.0,38.2565,0.7859448721132356,1.0
Great Britain_2004,GEN,11,12.0,33.3815,0.9007234546080912,-1.0
Great Britain_2004,DAM,12,13.0,37.3485,0.8050524117434434,-1.0
Great Britain_2004,KLI,13,14.0,36.811,0.8168074760261878,-1.0
Great Britain_2004,PAN,14,,33.707,0.8920253953184798,
Great Britain_2004,PAN,14,,33.707,0.8920253953184798,
Great Britain_2004,HEI,15,15.0,36.4865,0.8240719170104011,0.0
Great Britain_2004,ALO,16,10.0,33.211,0.905347625786637,6.0
Great Britain_2004,PAN,17,,33.707,0.8920253953184798,
Great Britain_2004,PAN,17,,33.707,0.8920253953184798,
Great Britain_2004,BRU,18,16.0,30.0675,1.0,2.0
Great Britain_2004,BAU,19,,34.7585,0.8650402059927788,
Great Britain_2004,FIS,20,6.0,36.876,0.8153677188415229,14.0
Germany_2004,MSC,1,1.0,34.8185,0.6670304579462067,0.0
Germany_2004,MOY,2,5.0,32.5535,0.7134409510498103,-3.0
Germany_2004,RAI,3,,23.225,1.0,
Germany_2004,COU,4,4.0,32.4075,0.7166550952711565,0.0
Germany_2004,ALO,5,3.0,31.8065,0.7301966579158349,2.0
Germany_2004,TRU,6,11.0,35.692499999999995,0.650696925124326,-5.0
Germany_2004,BAR,7,12.0,36.4505,0.6371654709811937,-5.0
Germany_2004,SAT,8,8.0,32.7145,0.7099298476210855,0.0
Germany_2004,PAN,9,14.0,34.00875,0.6829124857573419,-5.0
Germany_2004,PAN,9,15.0,34.00875,0.6829124857573419,-6.0
Germany_2004,PIZ,10,7.0,31.869,0.7287646302049013,3.0
Germany_2004,WEB,11,6.0,31.863,0.7289018610928036,5.0
Germany_2004,KLI,12,10.0,32.741,0.7093552426621057,2.0
Germany_2004,BUT,13,2.0,32.013000000000005,0.7254865211008027,11.0
Germany_2004,FIS,14,9.0,34.1525,0.6800380645633555,5.0
Germany_2004,DAM,15,,31.808500000000002,0.7301507458698147,
Germany_2004,MAS,16,13.0,34.315,0.6768177181990384,3.0
Germany_2004,PAN,17,14.0,34.00875,0.6829124857573419,3.0
Germany_2004,PAN,17,15.0,34.00875,0.6829124857573419,2.0
Germany_2004,HEI,18,,35.735,0.6499230446341122,
Germany_2004,BAU,20,16.0,35.097,0.6617374704390688,4.0
Hungary_2004,MSC,1,1.0,31.8915,0.6869855604157847,0.0
Hungary_2004,BAR,2,2.0,32.180499999999995,0.6808160221252001,0.0
Hungary_2004,SAT,3,6.0,31.5535,0.6943445259638392,-3.0
Hungary_2004,BUT,4,5.0,31.986,0.6849559182142186,-1.0
Hungary_2004,ALO,5,3.0,31.946,0.6858135603831464,2.0
Hungary_2004,PIZ,6,7.0,31.5225,0.6950273614085176,-1.0
Hungary_2004,MOY,7,4.0,32.6085,0.6718800312801877,3.0
Hungary_2004,FIS,8,8.0,32.916,0.6656033539919796,0.0
Hungary_2004,TRU,9,,31.869999999999997,0.6874490116096643,
Hungary_2004,RAI,10,,24.834,0.8822179270355158,
Hungary_2004,WEB,11,10.0,32.881,0.6663118518293238,1.0
Hungary_2004,COU,12,9.0,32.669,0.6706357709143225,3.0
Hungary_2004,PAN,13,11.0,33.48175,0.6543564777826727,2.0
Hungary_2004,PAN,13,,33.48175,0.6543564777826727,
Hungary_2004,KLI,14,13.0,35.027,0.6254889085562566,1.0
Hungary_2004,ZON,15,,32.769999999999996,0.6685688129386634,
Hungary_2004,HEI,16,12.0,37.258,0.5880347844758173,4.0
Hungary_2004,PAN,17,11.0,33.48175,0.6543564777826727,6.0
Hungary_2004,PAN,17,,33.48175,0.6543564777826727,
Hungary_2004,BAU,18,15.0,37.436,0.5852388075649108,3.0
Hungary_2004,BRU,19,14.0,33.9705,0.6449419349141166,5.0
Hungary_2004,MAS,20,,21.909,1.0,
Belgium_2004,TRU,1,9.0,33.009,0.9816110757672151,-8.0
Belgium_2004,MSC,2,2.0,32.971,0.9827424099966638,0.0
Belgium_2004,COU,4,7.0,35.212,0.9201976598886743,-3.0
Belgium_2004,FIS,5,5.0,33.885,0.9562343219713738,0.0
Belgium_2004,BAR,6,3.0,33.423,0.9694521736528737,3.0
Belgium_2004,MAS,8,4.0,37.441,0.8654149194733046,4.0
Belgium_2004,PAN,9,8.0,33.287,0.9734130441313427,1.0
Belgium_2004,PAN,9,,33.287,0.9734130441313427,
Belgium_2004,RAI,10,1.0,34.302,0.944609643752551,9.0
Belgium_2004,MOY,11,,32.868,0.9858220761835219,
Belgium_2004,BUT,12,,35.343,0.9167869167869167,
Belgium_2004,KLI,13,6.0,32.402,1.0,7.0
Belgium_2004,PIZ,14,,33.627,0.9635709400184376,
Belgium_2004,HEI,16,11.0,36.952,0.8768672872916217,5.0
Belgium_2004,BAU,18,,35.584,0.9105777877697842,
Belgium_2004,PAN,19,8.0,33.287,0.9734130441313427,11.0
Belgium_2004,PAN,19,,33.287,0.9734130441313427,
Belgium_2004,ZON,20,10.0,32.556,0.9952696891510014,10.0
Italy_2004,BAR,1,1.0,38.2595,0.7183052575177407,0.0
Italy_2004,MOY,2,5.0,43.599,0.6303355581550036,-3.0
Italy_2004,MSC,3,2.0,40.641999999999996,0.6761970375473648,1.0
Italy_2004,ALO,4,,41.03,0.6698025834755057,
Italy_2004,SAT,5,4.0,41.4655,0.6627678431467123,1.0
Italy_2004,BUT,6,3.0,41.7225,0.6586853616154353,3.0
Italy_2004,PIZ,8,7.0,40.911,0.6717508738481093,1.0
Italy_2004,TRU,9,10.0,41.293499999999995,0.6655284730042259,-1.0
Italy_2004,COU,10,6.0,30.209,0.9097288887417657,4.0
Italy_2004,ZON,11,11.0,40.64,0.6762303149606299,0.0
Italy_2004,WEB,12,9.0,41.2905,0.6655768275995688,3.0
Italy_2004,PAN,13,,41.598,0.6606567623443435,
Italy_2004,PAN,13,,41.598,0.6606567623443435,
Italy_2004,KLI,14,13.0,41.7325,0.6585275265081171,1.0
Italy_2004,FIS,15,8.0,39.8805,0.6891087122779304,7.0
Italy_2004,MAS,16,12.0,40.813,0.6733638791561511,4.0
Italy_2004,PAN,17,,41.598,0.6606567623443435,
Italy_2004,PAN,17,,41.598,0.6606567623443435,
Italy_2004,BRU,18,,27.482,1.0,
Italy_2004,BAU,19,15.0,31.905,0.8613696912709606,4.0
Italy_2004,HEI,20,14.0,31.386,0.8756133307844262,6.0
China_2004,BAR,1,1.0,36.9875,0.9615816154106117,0.0
China_2004,RAI,2,3.0,37.4005,0.9509632224168125,-1.0
China_2004,BUT,3,2.0,42.1335,0.8441382747694827,1.0
China_2004,MAS,4,8.0,37.8695,0.9391858883798306,-4.0
China_2004,RSC,5,,41.0865,0.8656493008652476,
China_2004,ALO,6,4.0,40.0755,0.887487367593667,2.0
China_2004,FIS,7,7.0,38.1445,0.932414895987626,0.0
China_2004,PAN,8,14.0,36.092,0.9854399867006538,-6.0
China_2004,COU,9,9.0,37.0255,0.9605947252569175,0.0
China_2004,MOY,10,5.0,41.289,0.8614037637143064,5.0
China_2004,WEB,11,10.0,40.595,0.8761300652789752,1.0
China_2004,VIL,12,11.0,39.6025,0.8980872419670475,1.0
China_2004,ZON,13,,35.5665,1.0,
China_2004,HEI,14,13.0,40.3545,0.8813515221350778,1.0
China_2004,GLO,16,15.0,41.541,0.8561782335523941,1.0
China_2004,BRU,17,,41.6205,0.854542833459473,
China_2004,SAT,18,6.0,40.1215,0.8864698478371945,12.0
China_2004,BAU,19,16.0,39.142,0.908653109192172,3.0
China_2004,MSC,20,12.0,40.216499999999996,0.8843758158964604,8.0
Japan_2004,MSC,1,1.0,32.54,0.752581438229871,0.0
Japan_2004,RSC,2,2.0,32.949,0.7432395520349632,0.0
Japan_2004,WEB,3,,24.489,1.0,
Japan_2004,SAT,4,4.0,32.708,0.7487159104806165,0.0
Japan_2004,BUT,5,3.0,35.282,0.6940933053681765,2.0
Japan_2004,TRU,6,11.0,31.903,0.7676080619377489,-5.0
Japan_2004,FIS,7,8.0,33.3875,0.7334780980906027,-1.0
Japan_2004,COU,8,,34.370999999999995,0.7124901806755697,
Japan_2004,VIL,9,10.0,35.394999999999996,0.6918773838112728,-1.0
Japan_2004,PAN,10,14.0,31.978,0.765807742823191,-4.0
Japan_2004,ALO,11,5.0,35.167500000000004,0.6963531669865642,6.0
Japan_2004,RAI,12,6.0,36.4905,0.6711061783203849,6.0
Japan_2004,MOY,13,7.0,31.500999999999998,0.7774038919399385,6.0
Japan_2004,KLI,14,12.0,35.9035,0.6820783489074881,2.0
Japan_2004,BAR,15,,32.6025,0.7511387163561077,
Japan_2004,HEI,16,13.0,33.176,0.7381540872920183,3.0
Japan_2004,GLO,17,15.0,36.978,0.6622586402725945,2.0
Japan_2004,BRU,18,16.0,35.16,0.6965017064846417,2.0
Japan_2004,MAS,19,9.0,33.432,0.7325017946877244,10.0
Japan_2004,BAU,20,,36.9975,0.6619095884857085,
Brazil_2004,BAR,1,3.0,35.3905,0.7080713750865345,-2.0
Brazil_2004,MOY,2,1.0,36.616,0.6843729517150973,1.0
Brazil_2004,RAI,3,2.0,37.186,0.6738826440058087,1.0
Brazil_2004,MAS,4,8.0,38.6965,0.6475779463258952,-4.0
Brazil_2004,SAT,6,6.0,36.6975,0.6828530553852443,0.0
Brazil_2004,RSC,7,5.0,37.8565,0.6619470896675604,2.0
Brazil_2004,ALO,8,4.0,39.396,0.6360798050563509,4.0
Brazil_2004,TRU,9,12.0,36.8065,0.6808308315107386,-3.0
Brazil_2004,FIS,10,9.0,36.47,0.6871126953660543,1.0
Brazil_2004,WEB,11,,35.387,0.7081414078616441,
Brazil_2004,COU,12,11.0,39.4465,0.6352654861648055,1.0
Brazil_2004,VIL,13,10.0,38.854,0.6449529006022546,3.0
Brazil_2004,ZON,14,13.0,36.434,0.6877916232090905,1.0
Brazil_2004,KLI,15,14.0,26.627,0.9411124047019943,1.0
Brazil_2004,HEI,16,,25.059,1.0,
Brazil_2004,GLO,17,15.0,38.86,0.6448533196088523,2.0
Brazil_2004,MSC,18,7.0,36.1205,0.693761160559793,11.0
Brazil_2004,BRU,19,17.0,37.9125,0.6609693372898121,2.0
Brazil_2004,BAU,20,16.0,44.336,0.5652066041140383,4.0
Australia_2005,FIS,1,1.0,31.339,0.8272120999393727,0.0
Australia_2005,TRU,2,9.0,33.374,0.7767723377479474,-7.0
Australia_2005,WEB,3,5.0,35.2155,0.7361531143956497,-2.0
Australia_2005,VIL,4,13.0,33.513,0.7735505624682959,-9.0
Australia_2005,COU,5,4.0,33.0355,0.7847315766372539,1.0
Australia_2005,KLI,6,7.0,34.536,0.7506370164466064,-1.0
Australia_2005,HEI,7,,35.932,0.7214738951352554,
Australia_2005,BUT,8,11.0,35.0625,0.7393654188948307,-3.0
Australia_2005,MOY,9,6.0,33.5215,0.7733544143311009,3.0
Australia_2005,RAI,10,8.0,31.293,0.82842808295785,2.0
Australia_2005,BAR,11,2.0,31.194499999999998,0.8310439340268317,9.0
Australia_2005,KAR,12,15.0,38.1275,0.6799291849714774,-3.0
Australia_2005,ALO,13,3.0,31.296499999999998,0.8283354368699376,10.0
Australia_2005,MON,14,16.0,36.8245,0.703987834186479,-2.0
Australia_2005,RSC,15,12.0,33.644,0.7705385804303888,3.0
Australia_2005,FRI,16,17.0,38.547,0.672529639141827,-1.0
Australia_2005,MAS,18,10.0,25.924,1.0,8.0
Australia_2005,MSC,19,,30.7265,0.8437016907229915,
Australia_2005,SAT,20,14.0,35.3585,0.7331758982988532,6.0
Malaysia_2005,ALO,1,1.0,39.719,0.6614466628062136,0.0
Malaysia_2005,TRU,2,2.0,39.884,0.6587102597532845,0.0
Malaysia_2005,FIS,3,,26.272,1.0,
Malaysia_2005,WEB,4,,28.325,0.9275198587819947,
Malaysia_2005,RSC,5,5.0,42.158,0.6231794677166848,0.0
Malaysia_2005,RAI,6,9.0,41.4505,0.6338162386460959,-3.0
Malaysia_2005,KLI,7,8.0,41.467999999999996,0.6335487604900164,-1.0
Malaysia_2005,COU,8,6.0,40.942,0.6416882419031801,2.0
Malaysia_2005,HEI,10,3.0,43.0515,0.6102458683204999,7.0
Malaysia_2005,MOY,11,4.0,39.63,0.6629321221296997,7.0
Malaysia_2005,BAR,12,,39.9255,0.6580255726290215,
Malaysia_2005,MSC,13,7.0,38.7435,0.678100842722005,6.0
Malaysia_2005,MAS,14,10.0,41.3835,0.634842388874793,4.0
Malaysia_2005,VIL,16,,27.573,0.9528161607369527,
Malaysia_2005,KAR,17,11.0,42.357,0.6202516703260381,6.0
Malaysia_2005,MON,18,12.0,42.733,0.6147941871621464,6.0
Malaysia_2005,ALB,19,13.0,44.016999999999996,0.5968603039734648,6.0
Bahrain_2005,ALO,1,1.0,39.9475,0.47955441516991054,0.0
Bahrain_2005,TRU,3,2.0,40.1845,0.47672610085978423,1.0
Bahrain_2005,HEI,4,,27.833,0.6882836920202637,
Bahrain_2005,WEB,5,6.0,40.6845,0.4708672836092369,-1.0
Bahrain_2005,RSC,6,4.0,41.5585,0.46096466426844085,2.0
Bahrain_2005,DLR,8,5.0,40.784,0.46971851706551593,3.0
Bahrain_2005,RAI,9,3.0,40.058,0.4782315642318638,6.0
Bahrain_2005,FIS,10,,19.157,1.0,
Bahrain_2005,BUT,11,,27.843,0.6880364903207269,
Bahrain_2005,MAS,12,7.0,41.950500000000005,0.45665725080749925,5.0
Bahrain_2005,SAT,13,,27.414,0.698803531042533,
Bahrain_2005,COU,14,8.0,39.3125,0.48730047694753575,6.0
Bahrain_2005,VIL,15,11.0,40.302,0.47533621160240186,4.0
Bahrain_2005,MON,16,10.0,42.9565,0.4459627762969516,6.0
Bahrain_2005,ALB,18,13.0,34.894,0.5490055596950766,5.0
Bahrain_2005,FRI,19,12.0,42.9285,0.44625365433220354,7.0
Bahrain_2005,BAR,20,9.0,39.332,0.487058883351978,11.0
San Marino_2005,ALO,2,1.0,36.7975,0.6829811807867383,1.0
San Marino_2005,WEB,4,7.0,37.545500000000004,0.669374492282697,-3.0
San Marino_2005,TRU,5,5.0,37.129000000000005,0.6768832987691561,0.0
San Marino_2005,WUR,7,3.0,38.01,0.6611944225203894,4.0
San Marino_2005,HEI,8,6.0,37.3895,0.6721673197020555,2.0
San Marino_2005,BAR,9,,25.132,1.0,
San Marino_2005,RSC,10,9.0,36.982,0.6795738467362501,1.0
San Marino_2005,VIL,11,4.0,38.2505,0.6570371629129031,7.0
San Marino_2005,MSC,13,2.0,36.614,0.6864041077183591,11.0
San Marino_2005,COU,14,11.0,37.7325,0.6660571125687405,3.0
San Marino_2005,LIU,15,8.0,37.425,0.6715297261189046,7.0
San Marino_2005,KAR,16,12.0,42.570499999999996,0.5903618703092518,4.0
San Marino_2005,MON,17,13.0,38.075,0.6600656598818122,4.0
San Marino_2005,MAS,18,10.0,44.285000000000004,0.5675059275149599,8.0
Spain_2005,RAI,1,1.0,36.9545,0.6172455316673205,0.0
Spain_2005,WEB,2,6.0,37.9615,0.600871936040462,-4.0
Spain_2005,ALO,3,2.0,34.942,0.6527960620456756,1.0
Spain_2005,RSC,4,4.0,36.405,0.6265622854003571,0.0
Spain_2005,TRU,5,3.0,37.1555,0.6139064203146236,2.0
Spain_2005,FIS,6,5.0,22.81,1.0,1.0
Spain_2005,MOY,7,7.0,32.713,0.6972763121694738,0.0
Spain_2005,MSC,8,,39.508,0.5773514224967095,
Spain_2005,COU,9,8.0,35.57,0.6412707337644081,1.0
Spain_2005,MAS,10,11.0,34.8515,0.654491198370228,-1.0
Spain_2005,VIL,12,,25.257,0.9031159678504967,
Spain_2005,KAR,13,13.0,36.03,0.6330835414932,0.0
Spain_2005,BAR,16,9.0,26.307,0.8670696012468164,7.0
Spain_2005,HEI,17,10.0,35.265,0.6468169573231248,7.0
Spain_2005,MON,18,12.0,36.186499999999995,0.6303455708620619,6.0
Monaco_2005,RAI,1,1.0,27.617,0.9525292392367021,0.0
Monaco_2005,ALO,2,4.0,29.936,0.8787413148049172,-2.0
Monaco_2005,WEB,3,3.0,37.3185,0.7049050738909656,0.0
Monaco_2005,FIS,4,12.0,50.234,0.5236692280128996,-8.0
Monaco_2005,TRU,5,10.0,41.9695,0.6267885011734713,-5.0
Monaco_2005,HEI,6,2.0,37.3345,0.704602981156839,4.0
Monaco_2005,MSC,8,7.0,40.9005,0.6431706213860466,1.0
Monaco_2005,VIL,9,11.0,44.3755,0.592804588117317,-2.0
Monaco_2005,BAR,10,8.0,43.8835,0.599450818644821,2.0
Monaco_2005,MAS,11,9.0,37.729,0.6972355482520077,2.0
Monaco_2005,LIU,12,,27.064,0.9719923145137452,
Monaco_2005,FRI,13,,37.572,0.7001490471627808,
Monaco_2005,ALB,14,14.0,35.428,0.742520040645817,0.0
Monaco_2005,MON,15,13.0,28.488,0.9234063465318731,2.0
Monaco_2005,MOY,16,5.0,26.306,1.0,11.0
Monaco_2005,KAR,17,,39.095,0.672873769024172,
Monaco_2005,RSC,18,6.0,27.243,0.9656058437029696,12.0
Europe_2005,HEI,1,2.0,36.3315,0.7541664946396379,-1.0
Europe_2005,RAI,2,11.0,37.424,0.732150491663104,-9.0
Europe_2005,TRU,4,8.0,27.400000000000002,1.0,-4.0
Europe_2005,MOY,5,7.0,37.9625,0.7217648995719461,-2.0
Europe_2005,ALO,6,1.0,37.847,0.7239675535709568,5.0
Europe_2005,BAR,7,3.0,37.2825,0.7349292563535171,4.0
Europe_2005,RSC,8,,39.557,0.6926713350355184,
Europe_2005,FIS,9,6.0,37.468,0.7312907013985267,3.0
Europe_2005,MSC,10,5.0,37.8665,0.7235947341317523,5.0
Europe_2005,MAS,11,14.0,39.416,0.6951491779987823,-3.0
Europe_2005,COU,12,4.0,33.9405,0.8072951194001268,8.0
Europe_2005,BUT,13,10.0,37.3455,0.7336894672718266,3.0
Europe_2005,LIU,14,9.0,39.332,0.6966337841960745,5.0
Europe_2005,VIL,15,13.0,37.47,0.7312516680010676,2.0
Europe_2005,SAT,16,12.0,43.304,0.6327360059116941,4.0
Europe_2005,MON,17,15.0,37.491,0.7308420687631699,2.0
